Date;Dividends;Stock Splits;Ticker;Capital Gains
2022-02-22 03:00:00;0.24158;0,0;BMEB3;
2022-10-04 03:00:00;0.229808;0,0;BMEB3;
2023-03-13 03:00:00;0.253846;0,0;BMEB3;
2023-08-14 03:00:00;0.405989;0,0;BMEB3;
2023-12-28 03:00:00;0.678865;0,0;BMEB3;
2024-07-30 03:00:00;0.851192;0,0;BMEB3;
2024-12-23 03:00:00;0.959678;0,0;BMEB3;
2025-02-10 03:00:00;0.020199;0,0;BMEB3;
2026-01-02 03:00:00;1.660274;0,0;BMEB3;
2008-01-21 02:00:00;0.0;0,05;BMEB4;
2010-08-09 03:00:00;0.472533;0,0;BMEB4;
2011-02-14 02:00:00;0.155004;0,0;BMEB4;
2011-08-08 03:00:00;0.285824;0,0;BMEB4;
2012-02-13 02:00:00;0.137415;0,0;BMEB4;
2013-02-18 03:00:00;0.182358;0,0;BMEB4;
2013-08-09 03:00:00;0.165883;0,0;BMEB4;
2014-02-26 03:00:00;0.165883;0,0;BMEB4;
2015-02-20 02:00:00;0.331765;0,0;BMEB4;
2015-08-13 03:00:00;0.1815;0,0;BMEB4;
2016-03-18 03:00:00;0.165;0,0;BMEB4;
2016-08-17 03:00:00;0.165908;0,0;BMEB4;
2017-03-06 03:00:00;0.165908;0,0;BMEB4;
2018-02-28 03:00:00;0.331765;0,0;BMEB4;
2019-02-26 03:00:00;0.331765;0,0;BMEB4;
2020-02-27 03:00:00;0.343104;0,0;BMEB4;
2021-02-19 03:00:00;0.42686;0,0;BMEB4;
2021-08-17 03:00:00;0.222723;0,0;BMEB4;
2021-12-03 03:00:00;0.0;2,0;BMEB4;
2022-02-22 03:00:00;0.29374;0,0;BMEB4;
2022-10-04 03:00:00;0.279408;0,0;BMEB4;
2023-03-13 03:00:00;0.308633;0,0;BMEB4;
2023-08-14 03:00:00;0.493612;0,0;BMEB4;
2023-12-28 03:00:00;0.825383;0,0;BMEB4;
2024-07-30 03:00:00;1.034904;0,0;BMEB4;
2024-12-23 03:00:00;1.166803;0,0;BMEB4;
2025-02-10 03:00:00;0.024559;0,0;BMEB4;
2026-01-02 03:00:00;1.826303;0,0;BMEB4;
2019-12-20 03:00:00;0.246336;0,0;BMGB4;
2020-12-30 03:00:00;0.17599;0,0;BMGB4;
2021-12-28 03:00:00;0.310886;0,0;BMGB4;
2022-10-24 03:00:00;0.236606;0,0;BMGB4;
2022-12-23 03:00:00;0.123373;0,0;BMGB4;
2023-04-25 03:00:00;0.019707;0,0;BMGB4;
2023-10-24 03:00:00;0.019707;0,0;BMGB4;
2023-12-22 03:00:00;0.330682;0,0;BMGB4;
2024-04-23 03:00:00;0.082769;0,0;BMGB4;
2024-07-23 03:00:00;0.082769;0,0;BMGB4;
2024-10-22 03:00:00;0.082769;0,0;BMGB4;
2024-12-05 03:00:00;0.116271;0,0;BMGB4;
2025-04-03 03:00:00;0.098535;0,0;BMGB4;
2025-07-25 03:00:00;0.09893;0,0;BMGB4;
2025-11-12 03:00:00;0.09893;0,0;BMGB4;
2025-12-12 03:00:00;0.09893;0,0;BMGB4;
2025-12-23 03:00:00;0.145428;0,0;BMGB4;
2008-01-30 02:00:00;0.245691;0,0;BMIN3;
2008-08-22 03:00:00;0.122845;0,0;BMIN3;
2009-01-21 02:00:00;0.073707;0,0;BMIN3;
2009-07-24 03:00:00;0.307113;0,0;BMIN3;
2010-03-10 03:00:00;0.122845;0,0;BMIN3;
2010-08-13 03:00:00;0.122845;0,0;BMIN3;
2011-02-22 03:00:00;0.187881;0,0;BMIN3;
2011-08-12 03:00:00;0.317953;0,0;BMIN3;
2012-02-17 02:00:00;0.332405;0,0;BMIN3;
2012-08-20 03:00:00;0.390215;0,0;BMIN3;
2013-02-22 03:00:00;0.260143;0,0;BMIN3;
2013-08-22 03:00:00;0.173429;0,0;BMIN3;
2014-08-19 03:00:00;0.202333;0,0;BMIN3;
2015-02-26 03:00:00;0.216786;0,0;BMIN3;
2015-08-17 03:00:00;0.317953;0,0;BMIN3;
2016-03-18 03:00:00;0.177692;0,0;BMIN3;
2017-03-06 03:00:00;1.530291;0,0;BMIN3;
2017-09-13 03:00:00;0.0;0,01;BMIN3;
2019-03-07 03:00:00;0.039627;0,0;BMIN3;
2023-03-13 03:00:00;1.420175;0,0;BMIN3;
2024-01-31 03:00:00;1.272725;0,0;BMIN3;
2025-02-10 03:00:00;0.353744;0,0;BMIN3;
2011-02-22 03:00:00;0.567619;0,0;BMIN4;
2011-08-12 03:00:00;0.539703;0,0;BMIN4;
2012-02-17 02:00:00;0.539703;0,0;BMIN4;
2012-08-20 03:00:00;0.574691;0,0;BMIN4;
2013-02-22 03:00:00;0.574784;0,0;BMIN4;
2013-08-22 03:00:00;0.614145;0,0;BMIN4;
2014-02-26 03:00:00;0.614145;0,0;BMIN4;
2014-08-19 03:00:00;0.614145;0,0;BMIN4;
2015-02-26 03:00:00;0.614145;0,0;BMIN4;
2015-08-17 03:00:00;0.656856;0,0;BMIN4;
2016-03-18 03:00:00;0.656856;0,0;BMIN4;
2017-03-06 03:00:00;2.167559;0,0;BMIN4;
2017-09-13 03:00:00;0.0;0,01;BMIN4;
2018-03-06 03:00:00;1.19;0,0;BMIN4;
2019-03-07 03:00:00;1.4;0,0;BMIN4;
2020-03-04 03:00:00;1.4;0,0;BMIN4;
2021-03-02 03:00:00;1.4;0,0;BMIN4;
2021-08-18 03:00:00;0.549845;0,0;BMIN4;
2022-03-04 03:00:00;0.850155;0,0;BMIN4;
2023-03-13 03:00:00;1.589625;0,0;BMIN4;
2024-01-31 03:00:00;1.4;0,0;BMIN4;
2025-02-10 03:00:00;1.4;0,0;BMIN4;
2008-04-30 03:00:00;27.98;0,0;BMKS3;
2009-04-30 03:00:00;22.33;0,0;BMKS3;
2010-04-30 03:00:00;24.53;0,0;BMKS3;
2012-05-02 03:00:00;51.26;0,0;BMKS3;
2013-04-29 03:00:00;36.24;0,0;BMKS3;
2014-04-28 03:00:00;23.37;0,0;BMKS3;
2015-04-30 03:00:00;29.69;0,0;BMKS3;
2016-05-02 03:00:00;22.74;0,0;BMKS3;
2017-05-02 03:00:00;34.48;0,0;BMKS3;
2018-04-30 03:00:00;17.83;0,0;BMKS3;
2019-04-29 03:00:00;8.38;0,0;BMKS3;
2020-05-04 03:00:00;6.083939;0,0;BMKS3;
2021-05-03 03:00:00;7.927874;0,0;BMKS3;
2022-05-02 03:00:00;17.87756;0,0;BMKS3;
2023-05-02 03:00:00;57.78632;0,0;BMKS3;
2024-05-02 03:00:00;39.26519;0,0;BMKS3;
2025-05-02 03:00:00;33.12922;0,0;BMKS3;
2025-11-26 03:00:00;100.0;0,0;BMKS3;
2025-12-30 03:00:00;20.0;0,0;BMKS3;
2022-03-22 03:00:00;0.202356;0,0;BMOB3;
2023-03-24 03:00:00;0.233308;0,0;BMOB3;
2023-12-19 03:00:00;0.521933;0,0;BMOB3;
2024-12-18 03:00:00;0.643845;0,0;BMOB3;
2025-04-25 03:00:00;0.694573;0,0;BMOB3;
2025-08-22 03:00:00;0.355518;0,0;BMOB3;
2025-12-12 03:00:00;1.590555;0,0;BMOB3;
2008-07-14 03:00:00;0.0;0,0001;BNBR3;
2009-08-10 03:00:00;0.378218;0,0;BNBR3;
2010-03-31 03:00:00;2.290696;0,0;BNBR3;
2010-08-09 03:00:00;0.543317;0,0;BNBR3;
2010-12-21 02:00:00;0.467839;0,0;BNBR3;
2011-04-04 03:00:00;1.092959;0,0;BNBR3;
2011-08-12 03:00:00;1.717738;0,0;BNBR3;
2012-04-02 03:00:00;0.079837;0,0;BNBR3;
2012-08-15 03:00:00;1.354911;0,0;BNBR3;
2013-03-25 03:00:00;1.220546;0,0;BNBR3;
2013-08-01 03:00:00;1.19393;0,0;BNBR3;
2014-03-31 03:00:00;0.565334;0,0;BNBR3;
2014-08-15 03:00:00;1.2569;0,0;BNBR3;
2015-04-01 03:00:00;5.028263;0,0;BNBR3;
2015-08-06 03:00:00;0.615539;0,0;BNBR3;
2016-04-01 03:00:00;0.214213;0,0;BNBR3;
2016-08-12 03:00:00;0.625345;0,0;BNBR3;
2017-03-27 03:00:00;1.372859;0,0;BNBR3;
2017-08-14 03:00:00;0.801576;0,0;BNBR3;
2018-03-27 03:00:00;1.107424;0,0;BNBR3;
2018-08-17 03:00:00;0.619844;0,0;BNBR3;
2019-04-26 03:00:00;1.555295;0,0;BNBR3;
2019-08-20 03:00:00;2.134369;0,0;BNBR3;
2020-03-30 03:00:00;2.721347;0,0;BNBR3;
2021-04-01 03:00:00;2.819561;0,0;BNBR3;
2021-11-01 03:00:00;1.963046;0,0;BNBR3;
2022-03-29 03:00:00;2.54804;0,0;BNBR3;
2022-08-29 03:00:00;2.435487;0,0;BNBR3;
2023-04-03 03:00:00;3.666922;0,0;BNBR3;
2023-08-25 03:00:00;2.534377;0,0;BNBR3;
2024-03-27 03:00:00;3.241811;0,0;BNBR3;
2024-08-27 03:00:00;2.813906;0,0;BNBR3;
2025-02-20 03:00:00;3.252083;0,0;BNBR3;
2025-08-21 03:00:00;2.783179;0,0;BNBR3;
2017-07-06 03:00:00;0.171748;0,0;BPAC11;
2018-01-05 02:00:00;0.171322;0,0;BPAC11;
2018-08-14 03:00:00;0.168363;0,0;BPAC11;
2019-01-08 02:00:00;0.173165;0,0;BPAC11;
2019-08-09 03:00:00;0.178751;0,0;BPAC11;
2020-01-07 03:00:00;0.155105;0,0;BPAC11;
2020-07-23 03:00:00;0.147362;0,0;BPAC11;
2021-01-07 03:00:00;0.155656;0,0;BPAC11;
2021-07-01 03:00:00;0.0;4,0;BPAC11;
2021-08-06 03:00:00;0.169905;0,0;BPAC11;
2021-12-21 03:00:00;0.06779;0,0;BPAC11;
2022-01-06 03:00:00;0.147312;0,0;BPAC11;
2022-08-05 03:00:00;0.313248;0,0;BPAC11;
2022-12-19 03:00:00;0.196059;0,0;BPAC11;
2023-01-05 03:00:00;0.147698;0,0;BPAC11;
2023-08-07 03:00:00;0.401443;0,0;BPAC11;
2023-12-05 03:00:00;0.230895;0,0;BPAC11;
2024-01-04 03:00:00;0.148245;0,0;BPAC11;
2024-07-04 03:00:00;0.40669;0,0;BPAC11;
2024-12-20 03:00:00;0.303269;0,0;BPAC11;
2025-01-06 03:00:00;0.148376;0,0;BPAC11;
2025-08-11 03:00:00;0.604007;0,0;BPAC11;
2025-12-19 03:00:00;0.495023;0,0;BPAC11;
2025-12-30 03:00:00;0.148376;0,0;BPAC11;
2017-01-05 02:00:00;0.078522;0,0;BPAC3;
2017-07-06 03:00:00;0.055778;0,0;BPAC3;
2018-01-05 02:00:00;0.055639;0,0;BPAC3;
2018-08-14 03:00:00;0.054678;0,0;BPAC3;
2019-01-08 02:00:00;0.056238;0,0;BPAC3;
2019-08-09 03:00:00;0.058052;0,0;BPAC3;
2020-01-07 03:00:00;0.050372;0,0;BPAC3;
2020-07-23 03:00:00;0.048849;0,0;BPAC3;
2021-01-07 03:00:00;0.051598;0,0;BPAC3;
2021-07-01 03:00:00;0.0;4,0;BPAC3;
2021-08-06 03:00:00;0.056635;0,0;BPAC3;
2021-12-21 03:00:00;0.022596;0,0;BPAC3;
2022-01-06 03:00:00;0.049104;0,0;BPAC3;
2022-08-05 03:00:00;0.104416;0,0;BPAC3;
2022-12-19 03:00:00;0.065353;0,0;BPAC3;
2023-01-05 03:00:00;0.049233;0,0;BPAC3;
2023-08-07 03:00:00;0.133814;0,0;BPAC3;
2023-12-05 03:00:00;0.076965;0,0;BPAC3;
2024-01-04 03:00:00;0.049415;0,0;BPAC3;
2024-07-04 03:00:00;0.135563;0,0;BPAC3;
2024-12-20 03:00:00;0.10109;0,0;BPAC3;
2025-01-06 03:00:00;0.049459;0,0;BPAC3;
2025-08-11 03:00:00;0.201336;0,0;BPAC3;
2025-12-19 03:00:00;0.165008;0,0;BPAC3;
2025-12-30 03:00:00;0.049459;0,0;BPAC3;
2017-01-05 02:00:00;0.080593;0,0;BPAC5;
2017-07-06 03:00:00;0.05725;0,0;BPAC5;
2018-01-05 02:00:00;0.057107;0,0;BPAC5;
2018-08-14 03:00:00;0.056121;0,0;BPAC5;
2019-01-08 02:00:00;0.057722;0,0;BPAC5;
2019-08-09 03:00:00;0.059584;0,0;BPAC5;
2020-01-07 03:00:00;0.051702;0,0;BPAC5;
2020-07-23 03:00:00;0.049121;0,0;BPAC5;
2021-01-07 03:00:00;0.051885;0,0;BPAC5;
2021-07-01 03:00:00;0.0;4,0;BPAC5;
2021-08-06 03:00:00;0.056635;0,0;BPAC5;
2021-12-21 03:00:00;0.022596;0,0;BPAC5;
2022-01-06 03:00:00;0.049104;0,0;BPAC5;
2022-08-05 03:00:00;0.104416;0,0;BPAC5;
2022-12-19 03:00:00;0.065353;0,0;BPAC5;
2023-01-05 03:00:00;0.049233;0,0;BPAC5;
2023-08-07 03:00:00;0.133814;0,0;BPAC5;
2023-12-05 03:00:00;0.076965;0,0;BPAC5;
2024-01-04 03:00:00;0.049415;0,0;BPAC5;
2024-07-04 03:00:00;0.135563;0,0;BPAC5;
2024-12-20 03:00:00;0.10109;0,0;BPAC5;
2025-01-06 03:00:00;0.049459;0,0;BPAC5;
2025-08-11 03:00:00;0.201336;0,0;BPAC5;
2025-12-19 03:00:00;0.165008;0,0;BPAC5;
2025-12-30 03:00:00;0.049459;0,0;BPAC5;
2008-01-02 02:00:00;0.033818;0,0;BPAN4;
2008-07-01 03:00:00;0.118362;0,0;BPAN4;
2008-10-01 03:00:00;0.05749;0,0;BPAN4;
2009-05-04 03:00:00;0.04849;0,0;BPAN4;
2009-07-01 03:00:00;0.048702;0,0;BPAN4;
2010-01-04 02:00:00;0.111318;0,0;BPAN4;
2010-05-03 03:00:00;0.00664;0,0;BPAN4;
2010-07-01 03:00:00;0.041744;0,0;BPAN4;
2012-02-13 02:00:00;0.068882;0,0;BPAN4;
2015-02-10 02:00:00;0.00195;0,0;BPAN4;
2016-02-02 02:00:00;0.003393;0,0;BPAN4;
2018-04-02 03:00:00;0.061131;0,0;BPAN4;
2019-05-28 03:00:00;0.075945;0,0;BPAN4;
2020-02-17 03:00:00;0.164307;0,0;BPAN4;
2020-05-07 03:00:00;0.002695;0,0;BPAN4;
2020-12-23 03:00:00;0.204247;0,0;BPAN4;
2021-05-05 03:00:00;0.007274;0,0;BPAN4;
2021-12-22 03:00:00;0.216654;0,0;BPAN4;
2022-05-12 03:00:00;0.027291;0,0;BPAN4;
2022-12-28 03:00:00;0.251339;0,0;BPAN4;
2023-12-28 03:00:00;0.215123;0,0;BPAN4;
2024-12-26 03:00:00;0.24149;0,0;BPAN4;
2008-09-16 03:00:00;1.16;0,0;BPAR3;0,0
2009-01-30 02:00:00;0.0;0,001;BPAR3;0,0
2009-03-30 03:00:00;2.3054;0,0;BPAR3;0,0
2010-01-04 02:00:00;0.575138;0,0;BPAR3;0,0
2010-04-07 03:00:00;3.78444;0,0;BPAR3;0,0
2010-12-01 02:00:00;1.13166;0,0;BPAR3;0,0
2011-04-29 03:00:00;0.540546;0,0;BPAR3;0,0
2011-07-27 03:00:00;0.820109;0,0;BPAR3;0,0
2011-10-19 02:00:00;0.419102;0,0;BPAR3;0,0
2011-12-14 02:00:00;0.425252;0,0;BPAR3;0,0
2012-04-02 03:00:00;5.2607;0,0;BPAR3;0,0
2012-05-08 03:00:00;0.575073;0,0;BPAR3;0,0
2012-07-04 03:00:00;0.583511;0,0;BPAR3;0,0
2012-10-11 03:00:00;0.543709;0,0;BPAR3;0,0
2012-12-10 02:00:00;1.10207;0,0;BPAR3;0,0
2013-04-04 03:00:00;3.16685;0,0;BPAR3;0,0
2013-05-08 03:00:00;0.541161;0,0;BPAR3;0,0
2013-10-16 03:00:00;0.554526;0,0;BPAR3;0,0
2013-11-13 02:00:00;0.561332;0,0;BPAR3;0,0
2014-01-27 02:00:00;4.188151;0,0;BPAR3;0,0
2014-02-17 03:00:00;0.652394;0,0;BPAR3;0,0
2014-06-17 03:00:00;0.660401;0,0;BPAR3;0,0
2014-11-04 02:00:00;4.30095;0,0;BPAR3;0,0
2015-04-08 03:00:00;1.412;0,0;BPAR3;0,0
2015-07-10 03:00:00;0.816502;0,0;BPAR3;0,0
2015-10-19 02:00:00;5.336799;0,0;BPAR3;0,0
2016-04-05 03:00:00;2.939741;0,0;BPAR3;0,0
2016-07-19 03:00:00;1.349681;0,0;BPAR3;0,0
2016-10-11 03:00:00;1.374306;0,0;BPAR3;0,0
2016-11-24 02:00:00;1.399379;0,0;BPAR3;0,0
2017-04-11 03:00:00;4.273924;0,0;BPAR3;0,0
2017-04-17 03:00:00;1.591581;0,0;BPAR3;0,0
2017-08-15 03:00:00;1.488112;0,0;BPAR3;0,0
2017-11-07 02:00:00;1.488112;0,0;BPAR3;0,0
2017-12-27 02:00:00;1.647547;0,0;BPAR3;0,0
2018-04-19 03:00:00;9.33318;0,0;BPAR3;0,0
2018-07-03 03:00:00;1.733711;0,0;BPAR3;0,0
2018-08-20 03:00:00;1.861141;0,0;BPAR3;0,0
2018-11-05 02:00:00;1.850235;0,0;BPAR3;0,0
2018-12-26 02:00:00;2.32291;0,0;BPAR3;0,0
2019-04-18 03:00:00;5.184575;0,0;BPAR3;0,0
2019-04-22 03:00:00;2.189833;0,0;BPAR3;0,0
2019-06-28 03:00:00;1.955567;0,0;BPAR3;0,0
2019-10-31 03:00:00;1.957866;0,0;BPAR3;0,0
2019-12-05 03:00:00;2.239232;0,0;BPAR3;0,0
2020-04-22 03:00:00;12.077392;0,0;BPAR3;0,0
2020-10-05 03:00:00;3.518177;0,0;BPAR3;0,0
2020-11-19 03:00:00;1.294462;0,0;BPAR3;0,0
2021-04-20 03:00:00;4.090443;0,0;BPAR3;0,0
2021-08-05 03:00:00;1.785907;0,0;BPAR3;0,0
2021-11-19 03:00:00;4.481796;0,0;BPAR3;0,0
2022-05-03 03:00:00;4.236707;0,0;BPAR3;0,0
2022-08-17 03:00:00;3.028878;0,0;BPAR3;0,0
2022-11-07 03:00:00;3.102434;0,0;BPAR3;0,0
2023-08-18 03:00:00;3.157362;0,0;BPAR3;0,0
2023-12-18 03:00:00;3.338935;0,0;BPAR3;0,0
2024-05-02 03:00:00;3.320811;0,0;BPAR3;0,0
2024-07-02 03:00:00;3.194815;0,0;BPAR3;0,0
2024-09-04 03:00:00;3.800818;0,0;BPAR3;0,0
2024-10-29 03:00:00;3.746483;0,0;BPAR3;0,0
2024-12-11 03:00:00;4.089163;0,0;BPAR3;0,0
2025-09-19 03:00:00;4.401499;0,0;BPAR3;0,0
2011-12-26 02:00:00;0.0;2,0;BPHA3;0,0
2012-05-02 03:00:00;1.8405384;0,0;BPHA3;0,0
2015-11-26 02:00:00;0.0;0,02;BPHA3;0,0
2004-07-05 03:00:00;0.0;0,02;BRAP3;
2005-05-02 03:00:00;0.0;2,0;BRAP3;
2007-01-09 02:00:00;0.0;2,0;BRAP3;
2007-10-16 02:00:00;0.0;2,0;BRAP3;
2010-05-03 03:00:00;0.411957;0,0;BRAP3;
2012-04-30 03:00:00;0.404639;0,0;BRAP3;
2012-11-01 02:00:00;0.523321;0,0;BRAP3;
2013-04-30 03:00:00;0.523267;0,0;BRAP3;
2013-11-01 02:00:00;0.572634;0,0;BRAP3;
2014-04-29 03:00:00;0.663712;0,0;BRAP3;
2014-11-03 02:00:00;0.717047;0,0;BRAP3;
2015-04-27 03:00:00;0.456834;0,0;BRAP3;
2015-11-03 02:00:00;0.328817;0,0;BRAP3;
2016-12-23 02:00:00;0.089342;0,0;BRAP3;
2017-04-28 03:00:00;0.380318;0,0;BRAP3;
2017-12-26 02:00:00;0.769201;0,0;BRAP3;
2018-04-30 03:00:00;1.034247;0,0;BRAP3;
2019-01-02 02:00:00;0.518375;0,0;BRAP3;
2019-05-02 03:00:00;0.478829;0,0;BRAP3;
2019-12-30 03:00:00;0.64331;0,0;BRAP3;
2020-11-12 03:00:00;1.612458;0,0;BRAP3;
2021-04-01 03:00:00;2.771037;0,0;BRAP3;
2021-07-16 03:00:00;1.433295;0,0;BRAP3;
2021-09-21 03:00:00;0.0;1,1295;BRAP3;
2021-12-17 03:00:00;5.494409;0,0;BRAP3;
2022-05-02 03:00:00;1.433324;0,0;BRAP3;
2022-11-10 03:00:00;1.385547;0,0;BRAP3;
2022-12-27 03:00:00;0.155277;0,0;BRAP3;
2023-04-28 03:00:00;1.122771;0,0;BRAP3;
2023-11-22 03:00:00;1.624434;0,0;BRAP3;
2024-04-30 03:00:00;1.074993;0,0;BRAP3;
2024-11-13 03:00:00;0.816995;0,0;BRAP3;
2024-12-20 03:00:00;0.19111;0,0;BRAP3;
2025-04-28 03:00:00;0.836106;0,0;BRAP3;
2025-11-13 03:00:00;0.740551;0,0;BRAP3;
2025-12-18 03:00:00;1.402269;0,0;BRAP3;
2004-07-05 03:00:00;0.0;0,02;BRAP4;
2005-05-02 03:00:00;0.0;2,0;BRAP4;
2007-01-09 02:00:00;0.0;2,0;BRAP4;
2007-10-16 02:00:00;0.0;2,0;BRAP4;
2009-11-03 02:00:00;0.456069;0,0;BRAP4;
2010-05-03 03:00:00;0.453152;0,0;BRAP4;
2010-11-01 02:00:00;0.384896;0,0;BRAP4;
2011-04-29 03:00:00;0.838753;0,0;BRAP4;
2011-11-01 02:00:00;0.666608;0,0;BRAP4;
2012-04-30 03:00:00;0.619873;0,0;BRAP4;
2013-04-30 03:00:00;0.575593;0,0;BRAP4;
2013-11-01 02:00:00;0.098808;0,0;BRAP4;
2014-04-29 03:00:00;0.730084;0,0;BRAP4;
2014-11-03 02:00:00;0.788752;0,0;BRAP4;
2015-04-27 03:00:00;0.553364;0,0;BRAP4;
2015-11-03 02:00:00;0.361699;0,0;BRAP4;
2016-12-23 02:00:00;0.098276;0,0;BRAP4;
2017-04-28 03:00:00;0.41835;0,0;BRAP4;
2017-12-26 02:00:00;0.846122;0,0;BRAP4;
2018-04-30 03:00:00;1.137672;0,0;BRAP4;
2019-01-02 02:00:00;0.570212;0,0;BRAP4;
2019-05-02 03:00:00;0.526711;0,0;BRAP4;
2019-12-30 03:00:00;0.707641;0,0;BRAP4;
2020-11-12 03:00:00;1.773703;0,0;BRAP4;
2021-04-01 03:00:00;3.048142;0,0;BRAP4;
2021-07-16 03:00:00;1.576625;0,0;BRAP4;
2021-09-21 03:00:00;0.0;1,1295;BRAP4;
2021-12-17 03:00:00;6.04385;0,0;BRAP4;
2022-05-02 03:00:00;1.576656;0,0;BRAP4;
2022-11-10 03:00:00;1.524102;0,0;BRAP4;
2022-12-27 03:00:00;0.170804;0,0;BRAP4;
2023-04-28 03:00:00;1.235048;0,0;BRAP4;
2023-11-22 03:00:00;1.786878;0,0;BRAP4;
2024-04-30 03:00:00;1.182493;0,0;BRAP4;
2024-11-13 03:00:00;0.898694;0,0;BRAP4;
2024-12-20 03:00:00;0.210221;0,0;BRAP4;
2025-04-28 03:00:00;0.919716;0,0;BRAP4;
2025-11-13 03:00:00;0.814606;0,0;BRAP4;
2025-12-18 03:00:00;1.542496;0,0;BRAP4;
2022-03-24 03:00:00;0.81;0,0;BRBI11;
2022-08-19 03:00:00;0.39;0,0;BRBI11;
2022-11-21 03:00:00;0.18;0,0;BRBI11;
2023-03-24 03:00:00;0.3;0,0;BRBI11;
2023-05-18 03:00:00;0.12;0,0;BRBI11;
2023-08-17 03:00:00;0.24;0,0;BRBI11;
2023-11-17 03:00:00;0.66;0,0;BRBI11;
2024-03-25 03:00:00;0.12;0,0;BRBI11;
2024-05-15 03:00:00;0.3;0,0;BRBI11;
2024-08-14 03:00:00;0.3;0,0;BRBI11;
2024-11-13 03:00:00;0.45;0,0;BRBI11;
2024-12-05 03:00:00;0.78;0,0;BRBI11;
2025-03-28 03:00:00;0.18;0,0;BRBI11;
2025-05-14 03:00:00;0.3;0,0;BRBI11;
2025-08-13 03:00:00;0.36;0,0;BRBI11;
2025-11-18 03:00:00;1.02;0,0;BRBI11;
2012-01-26 02:00:00;0.10411;0,0;BRGE11;0,0
2012-08-14 03:00:00;0.13396;0,0;BRGE11;0,0
2013-01-24 02:00:00;0.11386;0,0;BRGE11;0,0
2013-08-14 03:00:00;0.12155;0,0;BRGE11;0,0
2014-01-22 02:00:00;0.12358;0,0;BRGE11;0,0
2014-08-13 03:00:00;0.07904;0,0;BRGE11;0,0
2015-01-22 02:00:00;0.18443;0,0;BRGE11;0,0
2015-08-14 03:00:00;0.09116;0,0;BRGE11;0,0
2016-01-21 02:00:00;0.18508;0,0;BRGE11;0,0
2016-08-16 03:00:00;0.09789;0,0;BRGE11;0,0
2017-01-24 02:00:00;0.19874;0,0;BRGE11;0,0
2017-08-18 03:00:00;0.10048;0,0;BRGE11;0,0
2018-01-29 02:00:00;0.21516;0,0;BRGE11;0,0
2018-08-15 03:00:00;0.1045;0,0;BRGE11;0,0
2019-01-29 02:00:00;0.22703;0,0;BRGE11;0,0
2019-08-14 03:00:00;0.1083;0,0;BRGE11;0,0
2020-01-28 03:00:00;0.23971;0,0;BRGE11;0,0
2020-08-17 03:00:00;0.11315;0,0;BRGE11;0,0
2021-01-28 03:00:00;0.25044;0,0;BRGE11;0,0
2021-08-17 03:00:00;0.11706;0,0;BRGE11;0,0
2022-01-27 03:00:00;0.2591;0,0;BRGE11;0,0
2022-08-16 03:00:00;0.11913;0,0;BRGE11;0,0
2023-01-26 03:00:00;0.26369;0,0;BRGE11;0,0
2023-08-16 03:00:00;0.12725;0,0;BRGE11;0,0
2024-01-25 03:00:00;0.28165;0,0;BRGE11;0,0
2012-01-26 02:00:00;0.00384;0,0;BRGE12;0,0
2012-08-14 03:00:00;0.02074;0,0;BRGE12;0,0
2013-01-24 02:00:00;0.0129;0,0;BRGE12;0,0
2013-08-14 03:00:00;0.01255;0,0;BRGE12;0,0
2015-03-20 03:00:00;0.03077;0,0;BRGE12;0,0
2016-01-21 02:00:00;0.00426;0,0;BRGE12;0,0
2017-01-24 02:00:00;0.00402;0,0;BRGE12;0,0
2018-01-29 02:00:00;0.00159;0,0;BRGE12;0,0
2019-01-29 02:00:00;0.00145;0,0;BRGE12;0,0
2021-08-17 03:00:00;0.00052;0,0;BRGE12;0,0
2024-01-25 03:00:00;0.00052;0,0;BRGE12;0,0
2009-02-06 02:00:00;0.0645;0,0;BRGE3;0,0
2010-01-29 02:00:00;0.02542;0,0;BRGE3;0,0
2012-01-26 02:00:00;0.00349;0,0;BRGE3;0,0
2012-08-14 03:00:00;0.01886;0,0;BRGE3;0,0
2013-01-24 02:00:00;0.01172;0,0;BRGE3;0,0
2013-08-14 03:00:00;0.01141;0,0;BRGE3;0,0
2015-03-20 03:00:00;0.02798;0,0;BRGE3;0,0
2016-01-21 02:00:00;0.00387;0,0;BRGE3;0,0
2017-01-24 02:00:00;0.00365;0,0;BRGE3;0,0
2018-01-29 02:00:00;0.00145;0,0;BRGE3;0,0
2019-01-29 02:00:00;0.00132;0,0;BRGE3;0,0
2021-08-17 03:00:00;0.00047;0,0;BRGE3;0,0
2024-01-25 03:00:00;0.00047;0,0;BRGE3;0,0
2012-01-26 02:00:00;0.08659;0,0;BRGE5;0,0
2012-08-14 03:00:00;0.11163;0,0;BRGE5;0,0
2013-01-24 02:00:00;0.09489;0,0;BRGE5;0,0
2013-08-14 03:00:00;0.10095;0,0;BRGE5;0,0
2014-01-22 02:00:00;0.10299;0,0;BRGE5;0,0
2014-08-13 03:00:00;0.06587;0,0;BRGE5;0,0
2015-01-22 02:00:00;0.15369;0,0;BRGE5;0,0
2015-08-14 03:00:00;0.07596;0,0;BRGE5;0,0
2016-01-21 02:00:00;0.15423;0,0;BRGE5;0,0
2016-08-16 03:00:00;0.08157;0,0;BRGE5;0,0
2017-01-24 02:00:00;0.16562;0,0;BRGE5;0,0
