Data_Balanco;Tax Effect Of Unusual Items;Tax Rate For Calcs;Normalized EBITDA;Total Unusual Items;Total Unusual Items Excluding Goodwill;Net Income From Continuing Operation Net Minority Interest;Reconciled Depreciation;Reconciled Cost Of Revenue;EBITDA;EBIT;Net Interest Income;Interest Expense;Interest Income;Normalized Income;Net Income From Continuing And Discontinued Operation;Total Expenses;Total Operating Income As Reported;Diluted Average Shares;Basic Average Shares;Diluted EPS;Basic EPS;Diluted NI Availto Com Stockholders;Net Income Common Stockholders;Otherunder Preferred Stock Dividend;Net Income;Minority Interests;Net Income Including Noncontrolling Interests;Net Income Continuous Operations;Tax Provision;Pretax Income;Net Non Operating Interest Income Expense;Total Other Finance Cost;Interest Expense Non Operating;Interest Income Non Operating;Operating Income;Operating Expense;Other Operating Expenses;Selling General And Administration;General And Administrative Expense;Gross Profit;Cost Of Revenue;Total Revenue;Operating Revenue;Ticker;Net Income Extraordinary;Other Non Operating Income Expenses;Gain On Sale Of Security;Depreciation And Amortization In Income Statement;Depreciation Income Statement;Selling And Marketing Expense;Insurance And Claims;Rent And Landing Fees;Other Income Expense;Special Income Charges;Gain On Sale Of Ppe;Other Special Charges;Write Off;Restructuring And Mergern Acquisition;Earnings From Equity Interest;Other Taxes;Other Gand A;Excise Taxes;Rent Expense Supplemental;Impairment Of Capital Assets;Provision For Doubtful Accounts;Depreciation Amortization Depletion Income Statement;Salaries And Wages;Net Income Discontinuous Operations;Amortization;Amortization Of Intangibles Income Statement;Research And Development;Preferred Stock Dividends;Professional Expense And Contract Services Expense;Other Non Interest Expense;Net Policyholder Benefits And Claims;Average Dilution Earnings;Gain On Sale Of Business;Depletion Income Statement
2022-12-31;0,0;0,240477;;;;200571000,0;69150000,0;;;;2116000000,0;1113552000,0;3229552000,0;200571000,0;200571000,0;;;115485036,0;115485036,0;1,736815;1,736815;200571000,0;200571000,0;;200571000,0;-44000,0;200615000,0;200615000,0;63518000,0;264133000,0;;;;;;2408491000,0;495766000,0;654068000,0;626768000,0;;;2987464000,0;2987464000,0;BMEB4;;12591000,0;291801000,0;69150000,0;69150000,0;27300000,0;24782000,0;98801000,0;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;0,0;0,34;;8898000,0;8898000,0;184487000,0;63862000,0;;;;1931262000,0;369953000,0;2301215000,0;184487000,0;184487000,0;;;115305646,0;115305646,0;1,60002;1,60002;184487000,0;184487000,0;;184487000,0;-2876000,0;187363000,0;187363000,0;-54286000,0;133077000,0;;;;;;2186979000,0;445491000,0;701808000,0;687697000,0;;;2661262000,0;2661262000,0;BMEB4;-34287000,0;3491000,0;243155000,0;63862000,0;63862000,0;14111000,0;;85780000,0;;8898000,0;;-8898000,0;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;29139360,0;0,34;;85704000,0;85704000,0;252860000,0;174352000,0;;;;5120763000,0;4029407000,0;9150170000,0;196295360,0;252860000,0;;;590953826,0;590953826,0;0,427837;0,427837;252860000,0;252860000,0;;252860000,0;-26489000,0;279349000,0;279349000,0;-157428000,0;121921000,0;;;;;;3048993000,0;1063201000,0;1111476000,0;1039123000,0;;;2763706000,0;2763706000,0;BMGB4;;72607000,0;;150718000,0;150718000,0;72353000,0;329811000,0;34365000,0;;85704000,0;;-85704000,0;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;13552400,0;0,34;;39860000,0;39860000,0;267921000,0;123144000,0;;;;2876008000,0;4752834000,0;7628842000,0;241613400,0;267921000,0;;;591722593,0;591722593,0;0,452766;0,452766;267921000,0;267921000,0;;267921000,0;-19309000,0;287230000,0;287230000,0;-145976000,0;141254000,0;;;;;;2703797000,0;845575000,0;1167481000,0;1062685000,0;;;2484777000,0;2484777000,0;BMGB4;;116840000,0;;123144000,0;123144000,0;104796000,0;192846000,0;32663000,0;;39860000,0;;-39860000,0;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;13552400,0;0,34;;39860000,0;39860000,0;60342000,0;90773000,0;;;;2617495000,0;3699905000,0;6317400000,0;34034400,0;60342000,0;;;591689217,0;591689217,0;0,101983;0,101983;60342000,0;60342000,0;;60342000,0;-5008000,0;65350000,0;65350000,0;-316404000,0;-251054000,0;;;;;;2598219000,0;1028342000,0;1087102000,0;927690000,0;;;2061771000,0;2061771000,0;BMGB4;;37512000,0;;90773000,0;90773000,0;159412000,0;6663000,0;30335000,0;;39860000,0;;-39860000,0;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;13552400,0;0,34;;39860000,0;39860000,0;169662000,0;104476000,0;;;;2790461000,0;1881423000,0;4671884000,0;143354400,0;169662000,0;;;591906529,0;591906529,0;0,286637;0,286637;169662000,0;169662000,0;;169662000,0;-2499000,0;172161000,0;172161000,0;-231347000,0;-59186000,0;;;;;;2414688000,0;1012995000,0;975399000,0;827391000,0;;;2027396000,0;2027396000,0;BMGB4;;65097000,0;39860000,0;104476000,0;104476000,0;148008000,0;7283000,0;33336000,0;;39860000,0;;-39860000,0;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;0,0;0,385779;11809000,0;;;7187000,0;;21483000,0;11809000,0;11809000,0;;;;7187000,0;7187000,0;31222000,0;;4825200,0;4825200,0;1,4895;1,4895;7187000,0;7187000,0;0,0;7187000,0;;7187000,0;7187000,0;4514000,0;11701000,0;;;;;11809000,0;9739000,0;1277000,0;2349000,0;2346000,0;21548000,0;21483000,0;43031000,0;43031000,0;BMIN3;;;;;;3000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;0,0;0,396862;12027000,0;;;7266000,0;;14295000,0;12027000,0;12027000,0;;;;7266000,0;7266000,0;27392000,0;;4825200,0;4825200,0;1,5058;1,5058;7266000,0;7266000,0;0,0;7266000,0;;7266000,0;7266000,0;4781000,0;12047000,0;;;;;12027000,0;13097000,0;1128000,0;4314000,0;4299000,0;25124000,0;14295000,0;39419000,0;39419000,0;BMIN3;;;;;;15000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;0,0;0,241607;12795000,0;;;9759000,0;;19542000,0;12795000,0;12795000,0;;;;9759000,0;9759000,0;31288000,0;12868000,0;4825200,0;4825200,0;2,0225;2,0225;9759000,0;9759000,0;0,0;9759000,0;;9759000,0;9759000,0;3109000,0;12868000,0;;;;;12795000,0;11746000,0;-410000,0;6329000,0;6064000,0;24541000,0;19542000,0;44083000,0;44083000,0;BMIN3;;;;;;265000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;0,0;0,34;5956000,0;;;3376000,0;;11592000,0;5956000,0;5956000,0;;;;3376000,0;3376000,0;17255000,0;6588000,0;4824925,0;4824925,0;0,6997;0,6997;3376000,0;3376000,0;0,0;3376000,0;;3376000,0;3376000,0;2478000,0;5854000,0;;;;;5956000,0;5663000,0;3125000,0;2901000,0;2901000,0;11619000,0;11592000,0;23211000,0;23211000,0;BMIN3;-742000,0;8000,0;;;;206000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;0,0;0,385779;11809000,0;;;7187000,0;;21483000,0;11809000,0;11809000,0;;;;7187000,0;7187000,0;31222000,0;;4825200,0;4825200,0;1,4895;1,4895;7187000,0;7187000,0;0,0;7187000,0;;7187000,0;7187000,0;4514000,0;11701000,0;;;;;11809000,0;9739000,0;1277000,0;2349000,0;2346000,0;21548000,0;21483000,0;43031000,0;43031000,0;BMIN4;;;;;;3000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;0,0;0,396862;12027000,0;;;7266000,0;;14295000,0;12027000,0;12027000,0;;;;7266000,0;7266000,0;27392000,0;;4825200,0;4825200,0;1,5058;1,5058;7266000,0;7266000,0;0,0;7266000,0;;7266000,0;7266000,0;4781000,0;12047000,0;;;;;12027000,0;13097000,0;1128000,0;4314000,0;4299000,0;25124000,0;14295000,0;39419000,0;39419000,0;BMIN4;;;;;;15000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;0,0;0,241607;12795000,0;;;9759000,0;;19542000,0;12795000,0;12795000,0;;;;9759000,0;9759000,0;31288000,0;12868000,0;4825200,0;4825200,0;2,0225;2,0225;9759000,0;9759000,0;0,0;9759000,0;;9759000,0;9759000,0;3109000,0;12868000,0;;;;;12795000,0;11746000,0;-410000,0;6329000,0;6064000,0;24541000,0;19542000,0;44083000,0;44083000,0;BMIN4;;;;;;265000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;0,0;0,34;5956000,0;;;3376000,0;;11592000,0;5956000,0;5956000,0;;;;3376000,0;3376000,0;17255000,0;6588000,0;4824925,0;4824925,0;0,6997;0,6997;3376000,0;3376000,0;0,0;3376000,0;;3376000,0;3376000,0;2478000,0;5854000,0;;;;;5956000,0;5663000,0;3125000,0;2901000,0;2901000,0;11619000,0;11592000,0;23211000,0;23211000,0;BMIN4;-742000,0;8000,0;;;;206000,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;-718,591948;0,239531;21862000,0;-3000,0;-3000,0;15036000,0;1831000,0;10451000,0;21859000,0;20028000,0;1696000,0;256000,0;1952000,0;15038281,408052;15036000,0;20016000,0;;454746,0;454746,0;33,06458;33,06458;15036000,0;15036000,0;0,0;15036000,0;;15036000,0;15036000,0;4736000,0;19772000,0;1696000,0;;256000,0;1952000,0;-4952000,0;9565000,0;-38000,0;9756000,0;7867000,0;4613000,0;10451000,0;15064000,0;15064000,0;BMKS3;;;;;;1889000,0;;;;-3000,0;;3000,0;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;-263,768475;0,263768;26209000,0;-1000,0;-1000,0;17833000,0;1725000,0;11222000,0;26208000,0;24483000,0;1456000,0;261000,0;1715000,0;17833736,231525;17833000,0;19766000,0;;454742,0;454742,0;39,21566;39,21566;17833000,0;17833000,0;0,0;17833000,0;;17833000,0;17833000,0;6389000,0;24222000,0;1456000,0;-2000,0;261000,0;1715000,0;-3856000,0;8544000,0;21000,0;8550000,0;6603000,0;4688000,0;11222000,0;15910000,0;15910000,0;BMKS3;;;;;;1947000,0;;;;-1000,0;;1000,0;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;-1700,275005;0,188919;34131000,0;-9000,0;-9000,0;26249000,0;1522000,0;13843000,0;34122000,0;32600000,0;4686000,0;237000,0;4921000,0;26256299,724995;26249000,0;23722000,0;;452602,0;452602,0;57,995761;57,995761;26249000,0;26249000,0;0,0;26249000,0;;26249000,0;26249000,0;6114000,0;32363000,0;4686000,0;-2000,0;237000,0;4921000,0;-5207000,0;9879000,0;1079000,0;11855000,0;8996000,0;4672000,0;13843000,0;18515000,0;18515000,0;BMKS3;;;;41000,0;41000,0;2859000,0;;1420000,0;;-9000,0;;9000,0;;;;;;;1420000,0;;;;;;;;;;;;;;;
2021-12-31;0,0;0,18911;11958000,0;;;8057000,0;1591000,0;11691000,0;11958000,0;10367000,0;6834000,0;431000,0;7265000,0;8057000,0;8057000,0;14535000,0;;454725,0;454725,0;17,7184;17,7184;8057000,0;8057000,0;0,0;8057000,0;;8057000,0;8057000,0;1879000,0;9936000,0;6834000,0;;431000,0;7265000,0;3102000,0;2844000,0;383000,0;3881000,0;1535000,0;5946000,0;11691000,0;17637000,0;17637000,0;BMKS3;;;;30000,0;30000,0;2346000,0;;1505000,0;;;;;;;;;;;1505000,0;;;;;;;;;;;;;;;
2024-12-31;-1154279,0;0,269;236110000,0;-4291000,0;-4291000,0;119467000,0;66625000,0;1153457000,0;231819000,0;165194000,0;-1547000,0;904000,0;5950000,0;122603721,0;119467000,0;1380853000,0;120024000,0;86093000,0;85911000,0;1,387651;1,39059;119467000,0;119467000,0;0,0;119467000,0;-696000,0;120163000,0;120163000,0;44127000,0;164290000,0;-1547000,0;6593000,0;904000,0;5950000,0;117212000,0;227396000,0;2798000,0;90727000,0;90727000,0;344608000,0;1153457000,0;1498065000,0;1498065000,0;BMOB3;;;;18544000,0;18544000,0;;;2932000,0;;;;;;;;;;;2932000,0;;;;;;;;;;;;;;;
2023-12-31;-2677873,0;0,341;203319000,0;-7853000,0;-7853000,0;86600000,0;58652000,0;997409000,0;195466000,0;136814000,0;-5277000,0;4911000,0;4231000,0;91775127,0;86600000,0;1214982000,0;94832000,0;86786000,0;86786000,0;0,997857;0,997857;86600000,0;86600000,0;0,0;86600000,0;-289000,0;86889000,0;86889000,0;45014000,0;131903000,0;-5277000,0;4597000,0;4911000,0;4231000,0;92862000,0;217573000,0;1970000,0;93715000,0;93715000,0;310435000,0;997409000,0;1307844000,0;1307844000,0;BMOB3;;;;14620000,0;14620000,0;;;4202000,0;;;;;;;;;;;4202000,0;;;;;;;;;;;;;;;
2022-12-31;16472904,0;0,372;166890000,0;44282000,0;44282000,0;85566000,0;63540000,0;1158813000,0;211172000,0;147632000,0;-14560000,0;11402000,0;2897000,0;57756904,0;85566000,0;1377143000,0;98681000,0;87692000,0;87692000,0;0,98;0,98;85566000,0;85566000,0;0,0;85566000,0;0,0;85566000,0;85566000,0;50664000,0;136230000,0;-14560000,0;6055000,0;11402000,0;2897000,0;98681000,0;218330000,0;2491000,0;87584000,0;87584000,0;317011000,0;1158813000,0;1475824000,0;1475824000,0;BMOB3;;;;19811000,0;19811000,0;;;4874000,0;;;;;;;;;;;4874000,0;;;;;;;;;;;;;;;
2021-12-31;228276,0;0,306;144846000,0;746000,0;746000,0;75349000,0;33561000,0;306996000,0;145592000,0;112031000,0;-5831000,0;3393000,0;671000,0;74831276,0;75349000,0;403964000,0;84873000,0;84658000,0;84658000,0;0,89;0,89;75349000,0;75349000,0;0,0;75349000,0;;75349000,0;75349000,0;33289000,0;108638000,0;-5831000,0;3109000,0;3393000,0;671000,0;84873000,0;96968000,0;938000,0;53397000,0;53397000,0;181841000,0;306996000,0;488837000,0;488837000,0;BMOB3;;;;13131000,0;13131000,0;;;883000,0;;;;;;;;;;;883000,0;;;;;;;;;;;;;;;
2024-12-31;0,0;0,391645;;;;2342566000,0;31329000,0;;;;3763648000,0;4358936000,0;8122584000,0;2342566000,0;2342566000,0;;;98700000,0;98700000,0;23,73;23,73;2342566000,0;2342566000,0;;2342566000,0;;2342566000,0;2342566000,0;1669425000,0;4262595000,0;;;;;;6249589000,0;963641000,0;2230630000,0;2148162000,0;;;12028143000,0;12028143000,0;BNBR3;;29984000,0;;31329000,0;31329000,0;82468000,0;7962000,0;99105000,0;;;;;;;;;;;;;;;;;;;;;;;;;;
2023-12-31;0,0;0,3635;;;;2098299000,0;20732000,0;;;;3885396000,0;4624682000,0;8510078000,0;2098299000,0;2098299000,0;;;86371000,0;86371000,0;24,29;24,29;2098299000,0;2098299000,0;;2098299000,0;;2098299000,0;2098299000,0;1198293000,0;3423411000,0;;;;;;5572853000,0;888264000,0;1872573000,0;1825900000,0;;;10831176000,0;10831176000,0;BNBR3;;12435000,0;;20733000,0;20733000,0;46673000,0;6699000,0;96756000,0;;;;;;;;;;;;;;;;;;;;;;;;;;
2022-12-31;0,0;0,3653;;;;2015331000,0;17095000,0;;;;3675171000,0;4478447000,0;8153618000,0;2015331000,0;2015331000,0;;;86371000,0;86371000,0;23,33;23,33;2015331000,0;2015331000,0;;2015331000,0;;2015331000,0;2015331000,0;1160178000,0;3297156000,0;;;;;;5326988000,0;904635000,0;1788526000,0;1761574000,0;;;10161300000,0;10161300000,0;BNBR3;;14395000,0;;17094000,0;17094000,0;26952000,0;5980000,0;92519000,0;;;;;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;0,0;0,394035;;;;1618493000,0;14103000,0;;;;3075302000,0;1836545000,0;4911847000,0;1618493000,0;1618493000,0;;;86371000,0;86371000,0;18,74;18,74;1618493000,0;1618493000,0;;1618493000,0;;1618493000,0;1618493000,0;1116221000,0;2832795000,0;;;;;;4557931000,0;727577000,0;1430343000,0;1382754000,0;;;8336595000,0;8336595000,0;BNBR3;;18593000,0;;14102000,0;14102000,0;47589000,0;5727000,0;89684000,0;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;23309380,0;0,34;-150350000,0;68557000,0;68557000,0;-1552216000,0;27414000,0;941572000,0;-81793000,0;-109207000,0;-1400972000,0;1413244000,0;8730000,0;-1597463620,0;-1552216000,0;1788096000,0;;260509779,0;260509779,0;-5,95838;-5,95838;-1552216000,0;-1552216000,0;0,0;-1552216000,0;;-1552216000,0;-1552216000,0;29765000,0;-1522451000,0;-1400972000,0;-3542000,0;1413244000,0;8730000,0;-190310000,0;846524000,0;392147000,0;457911000,0;106498000,0;656214000,0;941572000,0;1597786000,0;1597786000,0;BOBR3;;;;;;351413000,0;;;;68557000,0;;-67458000,0;-1099000,0;;;;;;;;;;;;;;;;;;;;;
2023-12-31;4479840,0;0,34;240049000,0;13176000,0;13176000,0;100166000,0;26789000,0;845744000,0;253225000,0;226436000,0;-152601000,0;158766000,0;15640000,0;91469840,0;100166000,0;1213222000,0;;260509779,0;260509779,0;0,3845;0,3845;100166000,0;100166000,0;0,0;100166000,0;;100166000,0;100166000,0;-32496000,0;67670000,0;-152601000,0;9475000,0;158766000,0;15640000,0;207461000,0;367478000,0;-195000,0;367957000,0;116487000,0;574939000,0;845744000,0;1420683000,0;1420683000,0;BOBR3;;;;;;251470000,0;;;;13176000,0;;-13179000,0;3000,0;;;;;;;;;;;;;;;;;;;;;
2022-12-31;1104320,0;0,34;175716000,0;3248000,0;3248000,0;22583000,0;26880000,0;960474000,0;178964000,0;152084000,0;-142156000,0;136482000,0;11516000,0;20439320,0;22583000,0;1316673000,0;;260509779,0;260509779,0;0,08669;0,08669;22583000,0;22583000,0;0,0;22583000,0;;22583000,0;22583000,0;-6981000,0;15602000,0;-142156000,0;17190000,0;136482000,0;11516000,0;154507000,0;356199000,0;-3820000,0;360072000,0;102523000,0;510706000,0;960474000,0;1471180000,0;1471180000,0;BOBR3;;;;;;257549000,0;;;;3248000,0;;-3248000,0;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;2240260,0;0,34;247320000,0;6589000,0;6589000,0;66906000,0;22529000,0;824263000,0;253909000,0;231380000,0;9042000,0;90468000,0;119105000,0;62557260,0;66906000,0;1013777000,0;;260509779,0;260509779,0;0,25683;0,25683;66906000,0;66906000,0;0,0;66906000,0;;66906000,0;66906000,0;74006000,0;140912000,0;9042000,0;19595000,0;90468000,0;119105000,0;125287000,0;189514000,0;-103016000,0;292545000,0;85187000,0;314801000,0;824263000,0;1139064000,0;1139064000,0;BOBR3;;;;;;207358000,0;;;;6589000,0;;-6589000,0;;;;;;;;;;;;;;;;;;;;;;
2024-12-31;23309380,0;0,34;-150350000,0;68557000,0;68557000,0;-1552216000,0;27414000,0;941572000,0;-81793000,0;-109207000,0;-1400972000,0;1413244000,0;8730000,0;-1597463620,0;-1552216000,0;1788096000,0;;260509779,0;260509779,0;-5,95838;-5,95838;-1552216000,0;-1552216000,0;0,0;-1552216000,0;;-1552216000,0;-1552216000,0;29765000,0;-1522451000,0;-1400972000,0;-3542000,0;1413244000,0;8730000,0;-190310000,0;846524000,0;392147000,0;457911000,0;106498000,0;656214000,0;941572000,0;1597786000,0;1597786000,0;BOBR4;;;;;;351413000,0;;;;68557000,0;;-67458000,0;-1099000,0;;;;;;;;;;;;;;;;;;;;;
2023-12-31;4479840,0;0,34;240049000,0;13176000,0;13176000,0;100166000,0;26789000,0;845744000,0;253225000,0;226436000,0;-152601000,0;158766000,0;15640000,0;91469840,0;100166000,0;1213222000,0;;260509779,0;260509779,0;0,3845;0,3845;100166000,0;100166000,0;0,0;100166000,0;;100166000,0;100166000,0;-32496000,0;67670000,0;-152601000,0;9475000,0;158766000,0;15640000,0;207461000,0;367478000,0;-195000,0;367957000,0;116487000,0;574939000,0;845744000,0;1420683000,0;1420683000,0;BOBR4;;;;;;251470000,0;;;;13176000,0;;-13179000,0;3000,0;;;;;;;;;;;;;;;;;;;;;
2022-12-31;1104320,0;0,34;175716000,0;3248000,0;3248000,0;22583000,0;26880000,0;960474000,0;178964000,0;152084000,0;-142156000,0;136482000,0;11516000,0;20439320,0;22583000,0;1316673000,0;;260509779,0;260509779,0;0,08669;0,08669;22583000,0;22583000,0;0,0;22583000,0;;22583000,0;22583000,0;-6981000,0;15602000,0;-142156000,0;17190000,0;136482000,0;11516000,0;154507000,0;356199000,0;-3820000,0;360072000,0;102523000,0;510706000,0;960474000,0;1471180000,0;1471180000,0;BOBR4;;;;;;257549000,0;;;;3248000,0;;-3248000,0;;;;;;;;;;;;;;;;;;;;;;
2021-12-31;2240260,0;0,34;247320000,0;6589000,0;6589000,0;66906000,0;22529000,0;824263000,0;253909000,0;231380000,0;9042000,0;90468000,0;119105000,0;62557260,0;66906000,0;1013777000,0;;260509779,0;260509779,0;0,25683;0,25683;66906000,0;66906000,0;0,0;66906000,0;;66906000,0;66906000,0;74006000,0;140912000,0;9042000,0;19595000,0;90468000,0;119105000,0;125287000,0;189514000,0;-103016000,0;292545000,0;85187000,0;314801000,0;824263000,0;1139064000,0;1139064000,0;BOBR4;;;;;;207358000,0;;;;6589000,0;;-6589000,0;;;;;;;;;;;;;;;;;;;;;;
2025-12-31;0,0;0,119217;;;;15947050000,0;1142251000,0;;;;30674068000,0;64672341000,0;95346409000,0;15947050000,0;15947050000,0;;;;;;;15947050000,0;15947050000,0;;15947050000,0;-813255000,0;16760305000,0;16760305000,0;2775311000,0;23279510000,0;;;;;;23648545000,0;8685402000,0;9614120000,0;8991339000,0;;;51966892000,0;51966892000,0;BPAC11;;15941000,0;4268466000,0;1142251000,0;1142251000,0;622781000,0;;299891000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
2024-12-31;0,0;0,133458;;;;11789387000,0;1128129000,0;;;;23596321000,0;42362998000,0;65959319000,0;11789387000,0;11789387000,0;;;;;;;11789387000,0;11789387000,0;;11789387000,0;-491934000,0;12281321000,0;12281321000,0;2324052000,0;17414151000,0;;;;;;19257603000,0;5683972000,0;8491428000,0;7890480000,0;;;37783193000,0;37783193000,0;BPAC11;;6102000,0;2110116000,0;1128129000,0;1128129000,0;600948000,0;;278936000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
2023-12-31;0,0;0,109778;;;;9924566000,0;990460000,0;;;;21421049000,0;48322361000,0;69743410000,0;9924566000,0;9924566000,0;;;;;;;9924566000,0;9924566000,0;;9924566000,0;-401639000,0;10326205000,0;10326205000,0;1590849000,0;14491458000,0;;;;;;16591395000,0;4838441000,0;7270458000,0;6603190000,0;;;32229615000,0;32229615000,0;BPAC11;;-22307000,0;1904247000,0;990460000,0;990460000,0;667268000,0;;262762000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
2022-12-31;0,0;0,133099;;;;7841837000,0;833666000,0;;;;19762340000,0;50000966000,0;69763306000,0;7841837000,0;7841837000,0;;;;;;;7841837000,0;7841837000,0;;7841837000,0;-398470000,0;8240307000,0;8240307000,0;1581338000,0;11880929000,0;;;;;;13772281000,0;3610341000,0;6164998000,0;5498371000,0;;;29400308000,0;29400308000,0;BPAC11;;245303000,0;1642363000,0;833666000,0;833666000,0;666627000,0;;225320000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
2025-12-31;0,0;0,119217;;;;15947050000,0;1142251000,0;;;;30674068000,0;64672341000,0;95346409000,0;15947050000,0;15947050000,0;;;11587654666,0;11587654666,0;1,376206;1,376206;15947050000,0;15947050000,0;;15947050000,0;-813255000,0;16760305000,0;16760305000,0;2775311000,0;23279510000,0;;;;;;23648545000,0;8685402000,0;9614120000,0;8991339000,0;;;51966892000,0;51966892000,0;BPAC3;;15941000,0;4268466000,0;1142251000,0;1142251000,0;622781000,0;;299891000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
2024-12-31;0,0;0,133458;;;;11789387000,0;1128129000,0;;;;23596321000,0;42362998000,0;65959319000,0;11789387000,0;11789387000,0;;;7244166000,0;7244166000,0;1,63;1,63;11789387000,0;11789387000,0;;11789387000,0;-491934000,0;12281321000,0;12281321000,0;2324052000,0;17414151000,0;;;;;;19257603000,0;5683972000,0;8491428000,0;7890480000,0;;;37783193000,0;37783193000,0;BPAC3;;6102000,0;2110116000,0;1128129000,0;1128129000,0;600948000,0;;278936000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
2023-12-31;0,0;0,109778;;;;9924566000,0;990460000,0;;;;21421049000,0;48322361000,0;69743410000,0;9924566000,0;9924566000,0;;;7244166000,0;7244166000,0;1,37;1,37;9924566000,0;9924566000,0;;9924566000,0;-401639000,0;10326205000,0;10326205000,0;1590849000,0;14491458000,0;;;;;;16591395000,0;4838441000,0;7270458000,0;6603190000,0;;;32229615000,0;32229615000,0;BPAC3;;-22307000,0;1904247000,0;990460000,0;990460000,0;667268000,0;;262762000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
2022-12-31;0,0;0,133099;;;;7841837000,0;833666000,0;;;;19762340000,0;50000966000,0;69763306000,0;7841837000,0;7841837000,0;;;7244166000,0;7244166000,0;1,08;1,08;7841837000,0;7841837000,0;;7841837000,0;-398470000,0;8240307000,0;8240307000,0;1581338000,0;11880929000,0;;;;;;13772281000,0;3610341000,0;6164998000,0;5498371000,0;;;29400308000,0;29400308000,0;BPAC3;;245303000,0;1642363000,0;833666000,0;833666000,0;666627000,0;;225320000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
2025-12-31;0,0;0,119217;;;;15947050000,0;1142251000,0;;;;30674068000,0;64672341000,0;95346409000,0;15947050000,0;15947050000,0;;;11587654666,0;11587654666,0;1,376206;1,376206;15947050000,0;15947050000,0;;15947050000,0;-813255000,0;16760305000,0;16760305000,0;2775311000,0;23279510000,0;;;;;;23648545000,0;8685402000,0;9614120000,0;8991339000,0;;;51966892000,0;51966892000,0;BPAC5;;15941000,0;4268466000,0;1142251000,0;1142251000,0;622781000,0;;299891000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
2024-12-31;0,0;0,133458;;;;11789387000,0;1128129000,0;;;;23596321000,0;42362998000,0;65959319000,0;11789387000,0;11789387000,0;;;7244166000,0;7244166000,0;1,63;1,63;11789387000,0;11789387000,0;;11789387000,0;-491934000,0;12281321000,0;12281321000,0;2324052000,0;17414151000,0;;;;;;19257603000,0;5683972000,0;8491428000,0;7890480000,0;;;37783193000,0;37783193000,0;BPAC5;;6102000,0;2110116000,0;1128129000,0;1128129000,0;600948000,0;;278936000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
2023-12-31;0,0;0,109778;;;;9924566000,0;990460000,0;;;;21421049000,0;48322361000,0;69743410000,0;9924566000,0;9924566000,0;;;7244166000,0;7244166000,0;1,37;1,37;9924566000,0;9924566000,0;;9924566000,0;-401639000,0;10326205000,0;10326205000,0;1590849000,0;14491458000,0;;;;;;16591395000,0;4838441000,0;7270458000,0;6603190000,0;;;32229615000,0;32229615000,0;BPAC5;;-22307000,0;1904247000,0;990460000,0;990460000,0;667268000,0;;262762000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
2022-12-31;0,0;0,133099;;;;7841837000,0;833666000,0;;;;19762340000,0;50000966000,0;69763306000,0;7841837000,0;7841837000,0;;;7244166000,0;7244166000,0;1,08;1,08;7841837000,0;7841837000,0;;7841837000,0;-398470000,0;8240307000,0;8240307000,0;1581338000,0;11880929000,0;;;;;;13772281000,0;3610341000,0;6164998000,0;5498371000,0;;;29400308000,0;29400308000,0;BPAC5;;245303000,0;1642363000,0;833666000,0;833666000,0;666627000,0;;225320000,0;;;;;;;;;;;;;;;;;0,0;;;;;;;;;
